CustomerKey,MaritalStatus,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,BikeBuyer,YearlyIncome,Age
12316,M,M,5,5,Partial College,Professional,0,2,10+ Miles,Europe,1,130000,50
12317,M,M,2,5,Bachelors,Management,1,3,0-1 Miles,Europe,1,150000,55
12318,M,F,0,5,Bachelors,Management,0,3,10+ Miles,Europe,1,170000,56
12319,M,F,4,1,High School,Professional,1,2,10+ Miles,Europe,0,90000,57
12320,S,F,4,5,Partial College,Professional,1,3,10+ Miles,Europe,0,120000,51
12321,M,F,5,2,Partial High School,Skilled Manual,1,2,2-5 Miles,Europe,1,70000,58
12322,M,F,4,1,High School,Professional,1,3,10+ Miles,Europe,0,80000,58
12323,M,M,4,2,High School,Professional,1,2,10+ Miles,Europe,1,80000,53
12324,S,M,4,1,High School,Professional,1,3,10+ Miles,Europe,0,90000,58
12325,M,F,4,5,High School,Professional,1,3,10+ Miles,Europe,0,130000,58
12326,S,M,0,5,Partial College,Management,0,4,0-1 Miles,Europe,0,170000,58
12327,S,M,3,4,Partial College,Management,1,4,10+ Miles,Europe,0,100000,54
12328,S,M,4,5,High School,Management,0,3,0-1 Miles,Europe,1,130000,59
12329,S,F,0,5,Partial College,Management,0,4,0-1 Miles,Europe,0,170000,58
12330,M,M,3,4,Partial College,Management,1,4,5-10 Miles,Europe,1,100000,60
12331,S,F,5,1,Partial High School,Skilled Manual,1,4,10+ Miles,Europe,0,70000,61
12332,M,M,4,1,High School,Management,1,3,5-10 Miles,Europe,1,90000,61
12333,M,M,4,1,High School,Management,0,3,5-10 Miles,Europe,1,90000,60
12334,M,M,5,5,High School,Management,1,4,10+ Miles,Europe,0,130000,55
12335,S,M,3,5,High School,Management,0,4,0-1 Miles,Europe,1,150000,56
12336,S,M,5,5,Graduate Degree,Professional,0,4,0-1 Miles,Europe,0,130000,62
12337,S,M,0,0,Bachelors,Professional,0,2,5-10 Miles,Pacific,1,70000,33
12338,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,70000,33
12339,S,M,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,70000,33
12340,S,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,70000,32
12341,M,F,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,1,80000,33
12342,M,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,70000,34
12343,M,F,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,1,60000,35
12344,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,0,80000,34
12345,S,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,0,80000,34
12346,S,M,0,0,Bachelors,Professional,0,2,10+ Miles,Pacific,1,90000,34
12347,M,F,0,0,Bachelors,Professional,0,2,10+ Miles,Pacific,1,90000,34
12348,M,M,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,1,90000,35
12349,S,F,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,90000,35
12350,M,M,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,1,90000,31
12351,M,F,0,5,High School,Management,1,2,10+ Miles,Pacific,0,100000,30
12352,M,M,0,5,High School,Management,0,2,10+ Miles,Pacific,0,100000,36
12353,M,M,0,5,Partial College,Management,0,3,10+ Miles,Pacific,1,110000,30
12354,M,M,0,5,Partial College,Management,0,3,10+ Miles,Pacific,1,110000,30
12355,S,F,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,1,120000,31
12356,S,F,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,1,90000,38
12357,S,F,0,5,High School,Management,1,3,10+ Miles,Pacific,0,100000,32
12358,M,F,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,1,100000,39
12359,M,F,5,5,Graduate Degree,Professional,1,4,0-1 Miles,Pacific,0,130000,39
12360,S,M,0,5,Partial College,Management,1,4,0-1 Miles,Pacific,1,130000,38
12361,M,F,4,5,Partial High School,Management,0,4,10+ Miles,Pacific,0,160000,32
12362,S,M,5,0,Bachelors,Management,1,2,5-10 Miles,North America,1,90000,62
12363,M,F,2,4,Graduate Degree,Management,0,1,2-5 Miles,North America,0,110000,67
12364,M,F,2,3,Bachelors,Management,1,4,2-5 Miles,North America,1,130000,67
12365,M,M,5,0,Bachelors,Management,0,2,1-2 Miles,North America,0,80000,62
12366,M,F,5,0,Bachelors,Management,1,2,5-10 Miles,North America,0,80000,67
12367,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,10000,36
12368,S,M,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,10000,36
12369,S,M,4,4,Bachelors,Professional,0,4,0-1 Miles,Pacific,0,60000,45
12370,M,M,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,0,60000,46
12371,S,F,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,0,60000,46
12372,S,M,3,2,Bachelors,Professional,0,2,0-1 Miles,Pacific,0,60000,46
12373,S,M,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,1,30000,29
12374,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,29
12375,S,M,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,0,20000,29
12376,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,20000,29
12377,S,M,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,0,20000,29
12378,S,F,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,1,30000,30
12379,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,31
12380,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,30000,35
12381,M,M,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,1,40000,30
12382,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,1,20000,31
12383,S,M,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,30000,36
12384,M,F,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,40000,35
12385,M,F,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,40000,36
12386,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,1,20000,37
12387,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,0,30000,31
12388,S,F,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,30000,37
12389,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,0,30000,37
12390,S,F,1,1,Partial College,Clerical,0,1,0-1 Miles,Europe,1,40000,31
12391,S,F,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,32
12392,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,10000,38
12393,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,0,20000,38
12394,S,F,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,1,20000,33
12395,S,M,0,0,High School,Manual,1,1,2-5 Miles,Europe,1,30000,32
12396,S,F,0,0,High School,Manual,1,1,2-5 Miles,Europe,0,30000,38
12397,S,M,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,1,40000,39
12398,S,F,2,2,Partial College,Clerical,1,1,0-1 Miles,Europe,1,40000,38
12399,S,M,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,0,40000,38
12400,S,M,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,0,40000,37
12401,S,F,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,0,40000,32
12402,S,M,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,1,40000,38
12403,S,M,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,0,40000,38
12404,S,F,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,1,40000,32
12405,S,M,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,0,40000,39
12406,S,M,0,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles,Europe,0,50000,39
12407,S,M,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,Europe,0,50000,33
12408,S,M,0,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles,Europe,0,50000,39
12409,S,F,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,0,40000,34
12410,S,F,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,0,40000,33
12411,S,M,3,3,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,33
12412,M,F,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,50000,78
12413,S,M,0,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles,North America,0,60000,38
12414,S,M,0,0,Graduate Degree,Skilled Manual,0,0,1-2 Miles,North America,0,60000,43
12415,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,0,60000,42
12416,S,F,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,32
12417,S,F,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,60000,37
12418,S,M,2,0,High School,Manual,0,2,1-2 Miles,North America,1,20000,55
12419,M,F,1,0,Bachelors,Skilled Manual,1,1,5-10 Miles,North America,0,30000,56
12420,M,M,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,0,30000,56
12421,M,M,1,0,Bachelors,Skilled Manual,1,1,5-10 Miles,North America,0,30000,51
12422,M,F,1,0,Bachelors,Skilled Manual,1,1,5-10 Miles,North America,0,30000,55
12423,S,F,3,0,Partial High School,Clerical,0,2,1-2 Miles,North America,1,20000,44
12424,M,F,1,0,High School,Manual,1,1,5-10 Miles,North America,0,30000,49
12425,M,M,1,0,High School,Clerical,1,1,5-10 Miles,North America,0,30000,55
12426,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,54
12427,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,55
12428,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,54
12429,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,53
12430,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,54
12431,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,54
12432,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,54
12433,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,48
12434,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,54
12435,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,53
12436,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,54
12437,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,43
12438,S,F,5,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,80000,48
12439,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,0,40000,53
12440,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,52
12441,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,51
12442,M,F,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,1,40000,52
12443,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,52
12444,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,52
12445,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,0,40000,52
12446,M,F,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,52
12447,M,M,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,1,40000,51
12448,S,F,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,60000,40
12449,S,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,51
12450,M,M,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,1,60000,50
12451,S,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,51
12452,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,1,60000,50
12453,S,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,51
12454,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
12455,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
12456,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
12457,S,F,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
12458,M,F,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,0,30000,41
12459,S,F,1,1,Bachelors,Clerical,0,0,1-2 Miles,Europe,1,30000,41
12460,S,F,1,1,Bachelors,Clerical,0,0,1-2 Miles,Europe,1,30000,40
12461,M,F,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,36
12462,M,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,41
12463,M,M,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,1,40000,40
12464,S,M,3,3,High School,Manual,1,1,0-1 Miles,Europe,1,10000,41
12465,M,F,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,37
12466,M,M,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,0,20000,42
12467,S,F,1,1,Partial College,Manual,0,1,0-1 Miles,Europe,0,20000,31
12468,M,M,1,1,Bachelors,Clerical,1,0,2-5 Miles,Europe,1,30000,36
12469,M,M,1,1,High School,Manual,1,1,2-5 Miles,Europe,0,20000,43
12470,M,F,1,1,High School,Manual,1,1,2-5 Miles,Europe,0,20000,43
12471,M,F,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,40000,42
12472,M,M,1,1,Bachelors,Clerical,1,1,2-5 Miles,Europe,0,30000,37
12473,M,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,30000,42
12474,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,37
12475,S,M,4,3,Partial High School,Manual,1,2,0-1 Miles,Europe,1,10000,44
12476,S,M,2,2,High School,Manual,1,0,0-1 Miles,Europe,0,20000,33
12477,M,F,2,2,High School,Manual,0,1,0-1 Miles,Europe,0,20000,43
12478,S,M,2,2,High School,Manual,1,1,0-1 Miles,Europe,0,20000,44
12479,M,F,1,1,Bachelors,Skilled Manual,1,2,0-1 Miles,Europe,1,30000,44
12480,S,F,5,2,Partial High School,Manual,1,1,0-1 Miles,Europe,1,10000,34
12481,S,M,5,2,Partial High School,Manual,1,1,0-1 Miles,Europe,0,10000,45
12482,S,M,3,2,Partial High School,Manual,1,1,0-1 Miles,Europe,0,10000,45
12483,S,F,2,2,High School,Manual,1,2,0-1 Miles,Europe,1,20000,45
12484,S,F,2,2,High School,Manual,1,2,0-1 Miles,Europe,1,20000,39
12485,S,F,3,3,High School,Manual,1,0,0-1 Miles,Europe,1,20000,39
12486,S,F,3,3,High School,Manual,1,0,0-1 Miles,Europe,1,20000,34
12487,S,M,3,3,High School,Manual,1,0,0-1 Miles,Europe,1,20000,39
12488,S,M,3,3,High School,Manual,1,2,0-1 Miles,Europe,0,20000,46
12489,M,M,0,0,Bachelors,Professional,1,0,0-1 Miles,Europe,0,40000,37
12490,M,F,0,0,Bachelors,Professional,0,0,0-1 Miles,Europe,0,40000,43
12491,M,M,0,0,Bachelors,Professional,1,0,0-1 Miles,Europe,0,40000,43
12492,S,F,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,Europe,1,60000,43
12493,M,M,0,0,Bachelors,Professional,1,0,0-1 Miles,Europe,0,40000,44
12494,M,F,2,2,Partial College,Clerical,0,2,0-1 Miles,Europe,1,30000,39
12495,S,M,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,1,30000,45
12496,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,34
12497,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,45
12498,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,35
12499,S,F,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,20000,31
12500,S,F,3,3,Partial College,Clerical,1,1,0-1 Miles,Europe,1,30000,30
12501,S,M,3,3,Partial College,Clerical,1,1,0-1 Miles,Europe,1,30000,30
12502,S,M,3,3,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,29
12503,S,F,3,3,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,30
12504,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,46
12505,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,46
12506,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,46
12507,M,M,1,0,Partial College,Clerical,1,1,0-1 Miles,Europe,0,30000,41
12508,M,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,47
12509,M,M,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,0,40000,47
12510,M,M,1,0,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,1,40000,46
12511,S,M,3,3,Partial College,Clerical,1,2,0-1 Miles,Europe,0,30000,31
12512,M,F,3,3,Partial College,Clerical,0,2,0-1 Miles,Europe,0,30000,31
12513,S,M,4,4,Partial College,Clerical,1,3,0-1 Miles,Europe,0,30000,31
12514,S,F,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,30000,31
12515,S,F,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,0,30000,32
12516,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,32
12517,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,32
12518,S,F,0,0,Partial College,Clerical,0,1,2-5 Miles,Europe,0,30000,31
12519,S,M,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,0,30000,31
12520,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,20000,32
12521,S,F,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,1,10000,34
12522,S,F,0,0,High School,Manual,0,1,1-2 Miles,Europe,1,20000,33
12523,S,M,0,0,High School,Manual,0,1,2-5 Miles,Europe,1,20000,32
12524,S,F,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,0,30000,34
12525,M,F,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,0,40000,34
12526,M,F,1,1,Bachelors,Skilled Manual,1,0,0-1 Miles,Europe,1,40000,28
12527,M,M,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,60000,49
12528,S,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,50
12529,M,M,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,0,60000,49
12530,S,F,4,4,Partial College,Clerical,1,2,0-1 Miles,North America,0,40000,37
12531,S,F,4,4,Partial College,Clerical,1,2,0-1 Miles,North America,0,40000,37
12532,M,M,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,0,50000,36
12533,M,M,1,2,Graduate Degree,Management,1,4,0-1 Miles,North America,0,170000,68
12534,M,F,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,0,10000,47
12535,S,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,42
12536,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,48
12537,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,43
12538,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,48
12539,S,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,20000,74
12540,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,73
12541,M,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,46
12542,M,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,47
12543,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,51
12544,M,M,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,0,10000,51
12545,M,M,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,0,10000,47
12546,S,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,52
12547,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,36
12548,S,F,2,0,Partial College,Manual,1,0,0-1 Miles,Europe,1,10000,54
12549,S,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,10000,54
12550,M,M,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,54
12551,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,20000,66
12552,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,20000,71
12553,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,20000,70
12554,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,71
12555,M,M,2,0,Bachelors,Clerical,1,1,2-5 Miles,Europe,0,10000,70
12556,M,M,2,0,Bachelors,Clerical,1,1,2-5 Miles,Europe,0,10000,70
12557,M,M,2,0,Bachelors,Clerical,1,1,2-5 Miles,Europe,0,10000,69
12558,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,20000,69
12559,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,68
12560,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,1,20000,69
12561,S,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,10000,68
12562,M,F,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,0,10000,67
12563,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,68
12564,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,68
12565,M,F,3,0,Partial College,Manual,1,1,0-1 Miles,Europe,0,10000,67
12566,M,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,67
12567,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,62
12568,M,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,67
12569,M,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,40000,67
12570,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,29
12571,M,F,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,29
12572,S,F,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,1,10000,29
12573,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,29
12574,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,29
12575,S,F,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,30
12576,S,M,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,1,10000,30
12577,S,M,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,1,10000,30
12578,S,M,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,29
12579,S,F,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,1,10000,31
12580,S,M,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,1,10000,31
12581,S,F,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,1,10000,31
12582,S,F,0,0,High School,Manual,0,2,0-1 Miles,Pacific,0,10000,32
12583,S,M,1,1,High School,Manual,0,0,2-5 Miles,Pacific,1,10000,33
12584,S,F,1,1,High School,Manual,0,0,2-5 Miles,Pacific,1,10000,33
12585,M,M,1,1,High School,Manual,1,0,2-5 Miles,Pacific,1,10000,30
12586,S,F,1,1,High School,Manual,0,0,1-2 Miles,Pacific,1,10000,30
12587,S,M,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,0,20000,31
12588,S,F,1,1,High School,Manual,0,0,1-2 Miles,Pacific,1,10000,32
12589,M,M,0,0,Partial College,Manual,1,0,0-1 Miles,Pacific,1,20000,32
12590,S,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,66
12591,M,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,42
12592,M,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
12593,S,M,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
12594,M,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
12595,S,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
12596,M,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
12597,M,M,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,0,20000,49
12598,M,F,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,49
12599,M,F,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,1,20000,44
12600,M,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,51
12601,M,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,43
12602,M,M,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,0,30000,48
12603,S,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,44
12604,M,M,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,38
12605,M,F,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,0,30000,38
